Index,Model,Region,Scenario,Season,Sigma,Value,Year
HD17,1,7,rcp85,SON,1,23.1506767273,2004
HD17,1,7,rcp85,SON,2,49.137046814,1983
HD17,1,7,rcp85,SON,2,1.28774261475,1996
HD17,OBS Safran,13,rcp85,SON,1,64.4853935242,1972
HD17,OBS Safran,13,rcp85,SON,1,7.95322799683,1973
HD17,OBS Safran,13,rcp85,SON,1,66.2523002625,1974
HD17,OBS Safran,13,rcp85,SON,1,7.66874313354,1975
HD17,OBS Safran,13,rcp85,SON,1,6.45273971558,1980
HD17,OBS Safran,13,rcp85,SON,1,30.6550102234,1985
HD17,OBS Safran,13,rcp85,SON,1,136.801250458,1993
HD17,OBS Safran,13,rcp85,SON,1,9.36491012573,1996
HD17,OBS Safran,13,rcp85,SON,1,3.26481246948,1998
HD17,OBS Safran,13,rcp85,SON,2,3.40633392334,1972
HD17,OBS Safran,13,rcp85,SON,2,5.17324066162,1974
HD17,OBS Safran,13,rcp85,SON,2,75.7221908569,1993
HD17,1,13,rcp85,SON,1,16.0513114929,1974
HD17,1,13,rcp85,SON,1,39.2643852234,1980
HD17,1,13,rcp85,SON,1,46.8297538757,1983
HD17,1,13,rcp85,SON,1,33.0407524109,1984
HD17,1,13,rcp85,SON,1,93.1297416687,1989
HD17,1,13,rcp85,SON,1,14.6827812195,1992
HD17,1,13,rcp85,SON,1,142.839336395,1996
HD17,1,13,rcp85,SON,1,99.6736869812,2004
HD17,1,13,rcp85,SON,1,27.9238090515,2010
HD17,1,13,rcp85,SON,1,44.2559623718,2024
HD17,1,13,rcp85,SON,2,32.0506820679,1989
HD17,1,13,rcp85,SON,2,81.7602767944,1996
HD17,1,13,rcp85,SON,2,38.5946273804,2004
R10mm,OBS Safran,4,rcp85,DJF,1,2.96362733841,1977
R10mm,OBS Safran,4,rcp85,DJF,1,0.328960895538,1983
R10mm,OBS Safran,4,rcp85,DJF,1,1.20229387283,1994
R10mm,OBS Safran,4,rcp85,DJF,1,2.36896085739,1995
R10mm,OBS Safran,4,rcp85,DJF,1,1.51162672043,2000
R10mm,OBS Safran,4,rcp85,DJF,2,0.0726342201233,1977
R10mm,1,4,rcp85,DJF,1,0.426293849945,1977
R10mm,1,4,rcp85,DJF,1,1.77562761307,1984
R10mm,1,4,rcp85,DJF,1,3.26896047592,1988
R10mm,1,4,rcp85,DJF,1,0.392960071564,1990
R10mm,1,4,rcp85,DJF,1,1.20362710953,1991
R10mm,1,4,rcp85,DJF,1,3.30762720108,1995
R10mm,1,4,rcp85,DJF,1,4.17296075821,1998
R10mm,1,4,rcp85,DJF,1,1.03962755203,2001
R10mm,1,4,rcp85,DJF,1,4.36362695694,2014
R10mm,1,4,rcp85,DJF,1,0.39962720871,2015
R10mm,1,4,rcp85,DJF,1,0.0822939872742,2019
R10mm,1,4,rcp85,DJF,1,2.05162763596,2027
R10mm,1,4,rcp85,DJF,1,3.45696020126,2034
R10mm,1,4,rcp85,DJF,1,0.114293575287,2035
R10mm,1,4,rcp85,DJF,1,0.315627574921,2039
R10mm,1,4,rcp85,DJF,1,4.55029344559,2043
R10mm,1,4,rcp85,DJF,1,0.0302939414978,2046
R10mm,1,4,rcp85,DJF,1,0.206293582916,2051
R10mm,1,4,rcp85,DJF,1,3.8676276207,2055
R10mm,1,4,rcp85,DJF,1,5.17162752151,2056
R10mm,1,4,rcp85,DJF,1,4.06629419327,2062
R10mm,1,4,rcp85,DJF,1,2.02762746811,2063
R10mm,1,4,rcp85,DJF,1,2.97162675858,2064
R10mm,1,4,rcp85,DJF,1,1.0476269722,2069
R10mm,1,4,rcp85,DJF,1,2.81296014786,2070
R10mm,1,4,rcp85,DJF,1,0.479627132416,2074
R10mm,1,4,rcp85,DJF,1,2.49962759018,2075
R10mm,1,4,rcp85,DJF,1,0.638293743134,2076
R10mm,1,4,rcp85,DJF,1,0.150293827057,2077
R10mm,1,4,rcp85,DJF,1,5.42629384995,2082
R10mm,1,4,rcp85,DJF,1,0.304960727692,2083
R10mm,1,4,rcp85,DJF,1,4.08496046066,2085
R10mm,1,4,rcp85,DJF,1,0.656960964203,2090
R10mm,1,4,rcp85,DJF,1,3.19029378891,2091
R10mm,1,4,rcp85,DJF,1,2.98896074295,2093
R10mm,1,4,rcp85,DJF,1,4.0929608345,2094
R10mm,1,4,rcp85,DJF,1,0.316960811615,2095
R10mm,1,4,rcp85,DJF,1,2.42496061325,2096
R10mm,1,4,rcp85,DJF,1,1.14629411697,2097
R10mm,1,4,rcp85,DJF,1,0.0716271400452,2098
R10mm,1,4,rcp85,DJF,1,3.60362672806,2099
R10mm,1,4,rcp85,DJF,1,3.9009604454,2100
R10mm,1,4,rcp85,DJF,2,0.377967357635,1988
R10mm,1,4,rcp85,DJF,2,0.416634082794,1995
R10mm,1,4,rcp85,DJF,2,1.28196763992,1998
R10mm,1,4,rcp85,DJF,2,1.47263383865,2014
R10mm,1,4,rcp85,DJF,2,0.565967082977,2034
R10mm,1,4,rcp85,DJF,2,1.6593003273,2043
R10mm,1,4,rcp85,DJF,2,0.976634502411,2055
R10mm,1,4,rcp85,DJF,2,2.28063440323,2056
R10mm,1,4,rcp85,DJF,2,1.17530107498,2062
R10mm,1,4,rcp85,DJF,2,0.0806336402893,2064
R10mm,1,4,rcp85,DJF,2,2.53530073166,2082
R10mm,1,4,rcp85,DJF,2,1.19396734238,2085
R10mm,1,4,rcp85,DJF,2,0.299300670624,2091
R10mm,1,4,rcp85,DJF,2,0.0979676246643,2093
R10mm,1,4,rcp85,DJF,2,1.20196771622,2094
R10mm,1,4,rcp85,DJF,2,0.712633609772,2099
R10mm,1,4,rcp85,DJF,2,1.00996732712,2100
R10mm,OBS Safran,14,rcp85,DJF,1,2.00916194916,1980
R10mm,OBS Safran,14,rcp85,DJF,1,0.945059776306,1990
R10mm,OBS Safran,14,rcp85,DJF,1,0.502752304077,1994
R10mm,OBS Safran,14,rcp85,DJF,1,4.48352146149,1995
R10mm,OBS Safran,14,rcp85,DJF,1,0.33394908905,2000
R10mm,OBS Safran,14,rcp85,DJF,1,0.577538490295,2001
R10mm,OBS Safran,14,rcp85,DJF,2,1.71726369858,1995
R10mm,1,14,rcp85,DJF,1,0.521983146667,1984
R10mm,1,14,rcp85,DJF,1,2.12027359009,1991
R10mm,1,14,rcp85,DJF,1,2.53907680511,1996
R10mm,1,14,rcp85,DJF,1,0.970701217651,2043
R10mm,1,14,rcp85,DJF,1,0.33394908905,2051
R10mm,1,14,rcp85,DJF,1,1.06258106232,2052
R10mm,1,14,rcp85,DJF,1,2.07967472076,2055
R10mm,1,14,rcp85,DJF,1,1.58822250366,2062
R10mm,1,14,rcp85,DJF,1,4.62668323517,2064
R10mm,1,14,rcp85,DJF,1,0.74206829071,2070
R10mm,1,14,rcp85,DJF,1,4.66300868988,2074
R10mm,1,14,rcp85,DJF,1,1.58394908905,2075
R10mm,1,14,rcp85,DJF,1,0.964290618896,2076
R10mm,1,14,rcp85,DJF,1,0.462153434753,2077
R10mm,1,14,rcp85,DJF,1,0.248478889465,2080
R10mm,1,14,rcp85,DJF,1,0.765572547913,2091
R10mm,1,14,rcp85,DJF,1,2.44078636169,2093
R10mm,1,14,rcp85,DJF,1,0.682239532471,2096
R10mm,1,14,rcp85,DJF,1,3.31044483185,2099
R10mm,1,14,rcp85,DJF,1,2.49420547485,2100
R10mm,1,14,rcp85,DJF,2,1.86042547226,2064
R10mm,1,14,rcp85,DJF,2,1.89675092697,2074
R10mm,1,14,rcp85,DJF,2,0.544187068939,2099
R10mm,OBS Safran,3,rcp85,DJF,1,2.37208211422,1977
R10mm,OBS Safran,3,rcp85,DJF,1,1.06839883327,1979
R10mm,OBS Safran,3,rcp85,DJF,1,0.148362994194,1988
R10mm,OBS Safran,3,rcp85,DJF,1,0.0746878385544,1994
R10mm,OBS Safran,3,rcp85,DJF,1,0.373879313469,1995
R10mm,OBS Safran,3,rcp85,DJF,2,0.459100484848,1977
R10mm,1,3,rcp85,DJF,1,2.00738561153,1977
R10mm,1,3,rcp85,DJF,1,2.17704427242,1978
R10mm,1,3,rcp85,DJF,1,1.20128190517,1979
R10mm,1,3,rcp85,DJF,1,1.91941487789,1980
R10mm,1,3,rcp85,DJF,1,1.26501595974,1981
R10mm,1,3,rcp85,DJF,1,3.68243062496,1983
R10mm,1,3,rcp85,DJF,1,5.36375939846,1984
R10mm,1,3,rcp85,DJF,1,0.527134299278,1986
R10mm,1,3,rcp85,DJF,1,0.888893961906,1987
R10mm,1,3,rcp85,DJF,1,3.89876782894,1988
R10mm,1,3,rcp85,DJF,1,1.77489030361,1989
R10mm,1,3,rcp85,DJF,1,0.782071471214,1990
R10mm,1,3,rcp85,DJF,1,2.02264630795,1991
R10mm,1,3,rcp85,DJF,1,0.848498702049,1992
R10mm,1,3,rcp85,DJF,1,1.82067143917,1993
R10mm,1,3,rcp85,DJF,1,1.59266412258,1994
R10mm,1,3,rcp85,DJF,1,5.18332803249,1995
R10mm,1,3,rcp85,DJF,1,1.49481809139,1996
R10mm,1,3,rcp85,DJF,1,5.08727777004,1998
R10mm,1,3,rcp85,DJF,1,4.50559079647,2001
R10mm,1,3,rcp85,DJF,1,1.55047357082,2002
R10mm,1,3,rcp85,DJF,1,1.55137097836,2003
R10mm,1,3,rcp85,DJF,1,4.20397412777,2004
R10mm,1,3,rcp85,DJF,1,2.64652383327,2007
R10mm,1,3,rcp85,DJF,1,4.89427983761,2008
R10mm,1,3,rcp85,DJF,1,2.64652383327,2011
R10mm,1,3,rcp85,DJF,1,0.642035365105,2012
R10mm,1,3,rcp85,DJF,1,6.20217931271,2014
R10mm,1,3,rcp85,DJF,1,3.02713429928,2015
R10mm,1,3,rcp85,DJF,1,3.47327458858,2016
R10mm,1,3,rcp85,DJF,1,4.19769132137,2019
R10mm,1,3,rcp85,DJF,1,2.70397412777,2021
R10mm,1,3,rcp85,DJF,1,2.78296887875,2022
R10mm,1,3,rcp85,DJF,1,1.42749345303,2025
R10mm,1,3,rcp85,DJF,1,0.764118075371,2026
R10mm,1,3,rcp85,DJF,1,6.08189237118,2027
R10mm,1,3,rcp85,DJF,1,0.101640582085,2029
R10mm,1,3,rcp85,DJF,1,1.63844525814,2031
R10mm,1,3,rcp85,DJF,1,0.881712317467,2032
R10mm,1,3,rcp85,DJF,1,1.68243062496,2033
R10mm,1,3,rcp85,DJF,1,3.04239499569,2034
R10mm,1,3,rcp85,DJF,1,0.972376704216,2035
R10mm,1,3,rcp85,DJF,1,3.35478246212,2039
R10mm,1,3,rcp85,DJF,1,0.515464663506,2040
R10mm,1,3,rcp85,DJF,1,0.698588728905,2041
R10mm,1,3,rcp85,DJF,1,0.967888236046,2042
R10mm,1,3,rcp85,DJF,1,5.50559079647,2043
R10mm,1,3,rcp85,DJF,1,0.466092944145,2044
R10mm,1,3,rcp85,DJF,1,0.413130640984,2045
R10mm,1,3,rcp85,DJF,1,3.33323800564,2046
R10mm,1,3,rcp85,DJF,1,2.77040231228,2048
R10mm,1,3,rcp85,DJF,1,0.935572504997,2049
R10mm,1,3,rcp85,DJF,1,1.88799607754,2050
R10mm,1,3,rcp85,DJF,1,3.93198144436,2051
R10mm,1,3,rcp85,DJF,1,3.45801389217,2052
R10mm,1,3,rcp85,DJF,1,6.6402400732,2055
R10mm,1,3,rcp85,DJF,1,7.25155103207,2056
R10mm,1,3,rcp85,DJF,1,1.9481395483,2057
R10mm,1,3,rcp85,DJF,1,3.38440549374,2060
R10mm,1,3,rcp85,DJF,1,1.91223275661,2061
R10mm,1,3,rcp85,DJF,1,5.89787042141,2062
R10mm,1,3,rcp85,DJF,1,5.75873219967,2063
R10mm,1,3,rcp85,DJF,1,3.88081490993,2064
R10mm,1,3,rcp85,DJF,1,3.45262849331,2065
R10mm,1,3,rcp85,DJF,1,3.25065362453,2068
R10mm,1,3,rcp85,DJF,1,5.15101182461,2069
R10mm,1,3,rcp85,DJF,1,4.73359715939,2070
R10mm,1,3,rcp85,DJF,1,0.589970946312,2071
R10mm,1,3,rcp85,DJF,1,0.997511267662,2073
R10mm,1,3,rcp85,DJF,1,5.0639384985,2074
R10mm,1,3,rcp85,DJF,1,5.76860654354,2075
R10mm,1,3,rcp85,DJF,1,5.56932485104,2076
R10mm,1,3,rcp85,DJF,1,3.15191018581,2077
R10mm,1,3,rcp85,DJF,1,2.6985887289,2079
R10mm,1,3,rcp85,DJF,1,0.537906527519,2080
R10mm,1,3,rcp85,DJF,1,0.288355231285,2081
R10mm,1,3,rcp85,DJF,1,5.39158666134,2082
R10mm,1,3,rcp85,DJF,1,2.13036572933,2083
R10mm,1,3,rcp85,DJF,1,1.44365155697,2084
R10mm,1,3,rcp85,DJF,1,5.33054578304,2085
R10mm,1,3,rcp85,DJF,1,0.30720603466,2088
R10mm,1,3,rcp85,DJF,1,3.64831960201,2090
R10mm,1,3,rcp85,DJF,1,6.1914075613,2091
R10mm,1,3,rcp85,DJF,1,1.97506940365,2092
R10mm,1,3,rcp85,DJF,1,6.89338243008,2093
R10mm,1,3,rcp85,DJF,1,2.73898351192,2094
R10mm,1,3,rcp85,DJF,1,3.49661386013,2095
R10mm,1,3,rcp85,DJF,1,5.85657823086,2096
R10mm,1,3,rcp85,DJF,1,4.04957616329,2097
R10mm,1,3,rcp85,DJF,1,2.33054578304,2098
R10mm,1,3,rcp85,DJF,1,10.1321614981,2099
R10mm,1,3,rcp85,DJF,1,2.53790605068,2100
R10mm,1,3,rcp85,DJF,2,0.0944039821625,1977
R10mm,1,3,rcp85,DJF,2,0.264062643051,1978
R10mm,1,3,rcp85,DJF,2,0.0064332485199,1980
R10mm,1,3,rcp85,DJF,2,1.76944899559,1983
R10mm,1,3,rcp85,DJF,2,3.45077776909,1984
R10mm,1,3,rcp85,DJF,2,1.98578619957,1988
R10mm,1,3,rcp85,DJF,2,0.109664678574,1991
R10mm,1,3,rcp85,DJF,2,3.27034640312,1995
R10mm,1,3,rcp85,DJF,2,3.17429614067,1998
R10mm,1,3,rcp85,DJF,2,2.5926091671,2001
R10mm,1,3,rcp85,DJF,2,2.2909924984,2004
R10mm,1,3,rcp85,DJF,2,0.733542203903,2007
R10mm,1,3,rcp85,DJF,2,2.98129820824,2008
R10mm,1,3,rcp85,DJF,2,0.733542203903,2011
R10mm,1,3,rcp85,DJF,2,4.28919768333,2014
R10mm,1,3,rcp85,DJF,2,1.11415266991,2015
R10mm,1,3,rcp85,DJF,2,1.56029295921,2016
R10mm,1,3,rcp85,DJF,2,2.284709692,2019
R10mm,1,3,rcp85,DJF,2,0.790992498398,2021
R10mm,1,3,rcp85,DJF,2,0.869987249374,2022
R10mm,1,3,rcp85,DJF,2,4.16891074181,2027
R10mm,1,3,rcp85,DJF,2,1.12941336632,2034
R10mm,1,3,rcp85,DJF,2,1.44180083275,2039
R10mm,1,3,rcp85,DJF,2,3.5926091671,2043
R10mm,1,3,rcp85,DJF,2,1.42025637627,2046
R10mm,1,3,rcp85,DJF,2,0.857420682907,2048
R10mm,1,3,rcp85,DJF,2,2.01899981499,2051
R10mm,1,3,rcp85,DJF,2,1.5450322628,2052
R10mm,1,3,rcp85,DJF,2,4.72725844383,2055
R10mm,1,3,rcp85,DJF,2,5.33856940269,2056
R10mm,1,3,rcp85,DJF,2,0.0351579189301,2057
R10mm,1,3,rcp85,DJF,2,1.47142386436,2060
R10mm,1,3,rcp85,DJF,2,3.98488879204,2062
R10mm,1,3,rcp85,DJF,2,3.8457505703,2063
R10mm,1,3,rcp85,DJF,2,1.96783328056,2064
R10mm,1,3,rcp85,DJF,2,1.53964686394,2065
R10mm,1,3,rcp85,DJF,2,1.33767199516,2068
R10mm,1,3,rcp85,DJF,2,3.23803019524,2069
R10mm,1,3,rcp85,DJF,2,2.82061553001,2070
R10mm,1,3,rcp85,DJF,2,3.15095686913,2074
R10mm,1,3,rcp85,DJF,2,3.85562491417,2075
R10mm,1,3,rcp85,DJF,2,3.65634322166,2076
R10mm,1,3,rcp85,DJF,2,1.23892855644,2077
R10mm,1,3,rcp85,DJF,2,0.785607099533,2079
R10mm,1,3,rcp85,DJF,2,3.47860503197,2082
R10mm,1,3,rcp85,DJF,2,0.21738409996,2083
R10mm,1,3,rcp85,DJF,2,3.41756415367,2085
R10mm,1,3,rcp85,DJF,2,1.73533797264,2090
R10mm,1,3,rcp85,DJF,2,4.27842593193,2091
R10mm,1,3,rcp85,DJF,2,0.0620877742767,2092
R10mm,1,3,rcp85,DJF,2,4.9804008007,2093
R10mm,1,3,rcp85,DJF,2,0.826001882553,2094
R10mm,1,3,rcp85,DJF,2,1.58363223076,2095
R10mm,1,3,rcp85,DJF,2,3.94359660149,2096
R10mm,1,3,rcp85,DJF,2,2.13659453392,2097
R10mm,1,3,rcp85,DJF,2,0.417564153671,2098
R10mm,1,3,rcp85,DJF,2,8.2191798687,2099
R10mm,1,3,rcp85,DJF,2,0.62492442131,2100
R10mm,OBS Safran,1,rcp85,DJF,1,0.29992723465,1980
R10mm,OBS Safran,1,rcp85,DJF,1,2.19682264328,1990
R10mm,OBS Safran,1,rcp85,DJF,1,2.96954965591,1994
R10mm,OBS Safran,1,rcp85,DJF,1,1.85425043106,1995
R10mm,OBS Safran,1,rcp85,DJF,1,2.55048131943,2000
R10mm,OBS Safran,1,rcp85,DJF,2,0.250590801239,1994
R10mm,1,1,rcp85,DJF,1,1.554915905,1984
R10mm,1,1,rcp85,DJF,1,1.6380648613,1988
R10mm,1,1,rcp85,DJF,1,0.773319721222,1990
R10mm,1,1,rcp85,DJF,1,1.26445055008,1991
R10mm,1,1,rcp85,DJF,1,1.12586927414,1995
R10mm,1,1,rcp85,DJF,1,0.539394855499,1996
R10mm,1,1,rcp85,DJF,1,1.66023778915,1998
R10mm,1,1,rcp85,DJF,1,1.86422872543,2014
R10mm,1,1,rcp85,DJF,1,0.415226459503,2015
R10mm,1,1,rcp85,DJF,1,1.0493721962,2027
R10mm,1,1,rcp85,DJF,1,2.98285341263,2034
R10mm,1,1,rcp85,DJF,1,0.395270824432,2035
R10mm,1,1,rcp85,DJF,1,3.9717669487,2043
R10mm,1,1,rcp85,DJF,1,4.1269774437,2055
R10mm,1,1,rcp85,DJF,1,3.42076921463,2056
R10mm,1,1,rcp85,DJF,1,4.26112413406,2062
R10mm,1,1,rcp85,DJF,1,4.13141298294,2064
R10mm,1,1,rcp85,DJF,1,2.8631196022,2070
R10mm,1,1,rcp85,DJF,1,1.67132425308,2074
R10mm,1,1,rcp85,DJF,1,2.31544828415,2075
R10mm,1,1,rcp85,DJF,1,0.210126399994,2077
R10mm,1,1,rcp85,DJF,1,1.05602407455,2078
R10mm,1,1,rcp85,DJF,1,3.99393987656,2082
R10mm,1,1,rcp85,DJF,1,0.516112804413,2083
R10mm,1,1,rcp85,DJF,1,1.67354154587,2085
R10mm,1,1,rcp85,DJF,1,1.45957231522,2091
R10mm,1,1,rcp85,DJF,1,2.46954965591,2093
R10mm,1,1,rcp85,DJF,1,3.93629026413,2094
R10mm,1,1,rcp85,DJF,1,0.633630275726,2095
R10mm,1,1,rcp85,DJF,1,0.204583644867,2096
R10mm,1,1,rcp85,DJF,1,2.58374071121,2099
R10mm,1,1,rcp85,DJF,1,4.05269861221,2100
R10mm,1,1,rcp85,DJF,2,0.263894557953,2034
R10mm,1,1,rcp85,DJF,2,1.25280809402,2043
R10mm,1,1,rcp85,DJF,2,1.40801858902,2055
R10mm,1,1,rcp85,DJF,2,0.701810359955,2056
R10mm,1,1,rcp85,DJF,2,1.54216527939,2062
R10mm,1,1,rcp85,DJF,2,1.41245412827,2064
R10mm,1,1,rcp85,DJF,2,0.144160747528,2070
R10mm,1,1,rcp85,DJF,2,1.27498102188,2082
R10mm,1,1,rcp85,DJF,2,1.21733140945,2094
R10mm,1,1,rcp85,DJF,2,1.33373975754,2100
R10mm,OBS Safran,11,rcp85,DJF,1,1.56044912338,1972
R10mm,OBS Safran,11,rcp85,DJF,1,0.93903875351,1979
R10mm,OBS Safran,11,rcp85,DJF,1,3.74669790268,1982
R10mm,OBS Safran,11,rcp85,DJF,1,5.18708086014,1996
R10mm,OBS Safran,11,rcp85,DJF,1,0.183599948883,2004
R10mm,OBS Safran,11,rcp85,DJF,2,1.10193109512,1982
R10mm,OBS Safran,11,rcp85,DJF,2,2.54231405258,1996
R10mm,1,11,rcp85,DJF,1,3.89378213882,1978
R10mm,1,11,rcp85,DJF,1,0.952964305878,1983
R10mm,1,11,rcp85,DJF,1,0.216671466827,1984
R10mm,1,11,rcp85,DJF,1,0.189692020416,1991
R10mm,1,11,rcp85,DJF,1,0.235818386078,1994
R10mm,1,11,rcp85,DJF,1,2.80762052536,2001
R10mm,1,11,rcp85,DJF,1,3.4055314064,2004
R10mm,1,11,rcp85,DJF,1,0.669239521027,2007
R10mm,1,11,rcp85,DJF,1,1.00953531265,2008
R10mm,1,11,rcp85,DJF,1,1.7240691185,2011
R10mm,1,11,rcp85,DJF,1,0.0634951591492,2012
R10mm,1,11,rcp85,DJF,1,2.7597527504,2014
R10mm,1,11,rcp85,DJF,1,0.49082326889,2016
R10mm,1,11,rcp85,DJF,1,1.10701131821,2021
R10mm,1,11,rcp85,DJF,1,1.89291238785,2022
R10mm,1,11,rcp85,DJF,1,0.670979976654,2031
R10mm,1,11,rcp85,DJF,1,0.635296344757,2032
R10mm,1,11,rcp85,DJF,1,1.19665384293,2039
R10mm,1,11,rcp85,DJF,1,1.55174589157,2048
R10mm,1,11,rcp85,DJF,1,1.34634923935,2051
R10mm,1,11,rcp85,DJF,1,0.0156273841858,2052
R10mm,1,11,rcp85,DJF,1,1.16619348526,2055
R10mm,1,11,rcp85,DJF,1,3.52737665176,2056
R10mm,1,11,rcp85,DJF,1,1.25931787491,2060
R10mm,1,11,rcp85,DJF,1,0.585688114166,2061
R10mm,1,11,rcp85,DJF,1,1.1226773262,2062
R10mm,1,11,rcp85,DJF,1,0.924243450165,2063
R10mm,1,11,rcp85,DJF,1,0.291519641876,2068
R10mm,1,11,rcp85,DJF,1,1.26018762589,2074
R10mm,1,11,rcp85,DJF,1,0.935557842255,2075
R10mm,1,11,rcp85,DJF,1,0.402920246124,2076
R10mm,1,11,rcp85,DJF,1,0.194043636322,2090
R10mm,1,11,rcp85,DJF,1,1.95644521713,2097
R10mm,1,11,rcp85,DJF,1,1.5178027153,2099
R10mm,1,11,rcp85,DJF,2,1.24901533127,1978
R10mm,1,11,rcp85,DJF,2,0.162853717804,2001
R10mm,1,11,rcp85,DJF,2,0.760764598846,2004
R10mm,1,11,rcp85,DJF,2,0.114985942841,2014
R10mm,1,11,rcp85,DJF,2,0.882609844208,2056
R10mm,OBS Safran,15,rcp85,DJF,1,2.44196081161,1979
R10mm,OBS Safran,15,rcp85,DJF,1,0.18953371048,1980
R10mm,OBS Safran,15,rcp85,DJF,1,1.6225438118,1988
R10mm,OBS Safran,15,rcp85,DJF,1,0.87885427475,1990
R10mm,OBS Safran,15,rcp85,DJF,1,3.28079557419,1995
R10mm,OBS Safran,15,rcp85,DJF,1,0.321572780609,2001
R10mm,OBS Safran,15,rcp85,DJF,2,0.0925588607788,1995
R10mm,1,15,rcp85,DJF,1,2.2905049324,1991
R10mm,1,15,rcp85,DJF,1,1.42836904526,1996
R10mm,1,15,rcp85,DJF,1,1.32351446152,2008
R10mm,1,15,rcp85,DJF,1,3.18759202957,2055
R10mm,1,15,rcp85,DJF,1,0.789534091949,2056
R10mm,1,15,rcp85,DJF,1,1.31380605698,2062
