Index,Model,Region,Scenario,Sigma,Value,Year
GD4,ICHEC-EC-EARTH_RCA4,Normandie,rcp45,1,864.685302734,2070
GD4,ICHEC-EC-EARTH_RCA4,Normandie,rcp45,1,4301.29467773,2071
GD4,ICHEC-EC-EARTH_RCA4,Normandie,rcp45,1,942.771240234,2072
GD4,ICHEC-EC-EARTH_RCA4,Normandie,rcp45,1,7311.01342773,2073
GD4,ICHEC-EC-EARTH_RCA4,Normandie,rcp45,1,479.771240234,2078
GD4,ICHEC-EC-EARTH_RCA4,Normandie,rcp45,1,6330.55249023,2079
GD4,ICHEC-EC-EARTH_RCA4,Normandie,rcp45,1,6974.91186523,2080
GD4,ICHEC-EC-EARTH_RCA4,Normandie,rcp45,1,3117.89624023,2082
GD4,ICHEC-EC-EARTH_RCA4,Normandie,rcp45,1,4282.04467773,2083
GD4,ICHEC-EC-EARTH_RCA4,Normandie,rcp45,1,3147.71655273,2084
GD4,ICHEC-EC-EARTH_RCA4,Normandie,rcp45,1,3898.76342773,2085
GD4,ICHEC-EC-EARTH_RCA4,Normandie,rcp45,1,5480.15405273,2086
GD4,ICHEC-EC-EARTH_RCA4,Normandie,rcp45,1,5291.80249023,2087
GD4,ICHEC-EC-EARTH_RCA4,Normandie,rcp45,1,6298.91967773,2088
GD4,ICHEC-EC-EARTH_RCA4,Normandie,rcp45,1,5836.84155273,2090
GD4,ICHEC-EC-EARTH_RCA4,Normandie,rcp45,1,6377.74780273,2091
GD4,ICHEC-EC-EARTH_RCA4,Normandie,rcp45,1,4336.05249023,2092
GD4,ICHEC-EC-EARTH_RCA4,Normandie,rcp45,1,954.333740234,2093
GD4,ICHEC-EC-EARTH_RCA4,Normandie,rcp45,1,3763.30249023,2095
GD4,ICHEC-EC-EARTH_RCA4,Normandie,rcp45,1,2429.87280273,2097
GD4,ICHEC-EC-EARTH_RCA4,Normandie,rcp45,1,6397.28686523,2099
GD4,ICHEC-EC-EARTH_RCA4,Normandie,rcp45,1,3768.36499023,2100
GD4,ICHEC-EC-EARTH_RCA4,Normandie,rcp45,2,2111.57373047,2060
GD4,ICHEC-EC-EARTH_RCA4,Normandie,rcp45,2,2520.97216797,2066
GD4,ICHEC-EC-EARTH_RCA4,Normandie,rcp45,2,1512.90185547,2068
GD4,ICHEC-EC-EARTH_RCA4,Normandie,rcp45,2,240.190917969,2071
GD4,ICHEC-EC-EARTH_RCA4,Normandie,rcp45,2,3249.90966797,2073
GD4,ICHEC-EC-EARTH_RCA4,Normandie,rcp45,2,2269.44873047,2079
GD4,ICHEC-EC-EARTH_RCA4,Normandie,rcp45,2,2913.80810547,2080
GD4,ICHEC-EC-EARTH_RCA4,Normandie,rcp45,2,220.940917969,2083
GD4,ICHEC-EC-EARTH_RCA4,Normandie,rcp45,2,1419.05029297,2086
GD4,ICHEC-EC-EARTH_RCA4,Normandie,rcp45,2,1230.69873047,2087
GD4,ICHEC-EC-EARTH_RCA4,Normandie,rcp45,2,2237.81591797,2088
GD4,ICHEC-EC-EARTH_RCA4,Normandie,rcp45,2,1775.73779297,2090
GD4,ICHEC-EC-EARTH_RCA4,Normandie,rcp45,2,2316.64404297,2091
GD4,ICHEC-EC-EARTH_RCA4,Normandie,rcp45,2,274.948730469,2092
GD4,ICHEC-EC-EARTH_RCA4,Normandie,rcp45,2,2336.18310547,2099
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,1,1308.09936523,1985
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,1,4331.63061523,1989
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,1,1367.10717773,1990
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,1,3726.31811523,1995
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,1,4762.20874023,2003
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,1,1694.96655273,2022
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,1,4959.73217773,2023
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,1,733.560302734,2024
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,1,31.9743652344,2025
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,1,3309.98999023,2026
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,1,2645.53686523,2027
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,1,917.872802734,2029
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,1,6542.28686523,2030
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,1,4238.06030273,2033
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,1,1576.06811523,2034
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,1,414.849365234,2035
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,1,3211.68530273,2038
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,1,4229.70092773,2044
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,1,2848.56030273,2045
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,1,4621.97436523,2046
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,1,269.575927734,2047
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,1,5175.48217773,2049
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,1,1632.12280273,2051
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,1,5941.12280273,2055
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,1,982.989990234,2056
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,1,2841.24780273,2068
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,1,2935.97436523,2072
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,1,7171.80249023,2074
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,1,977.747802734,2075
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,1,2200.66186523,2076
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,1,4856.39624023,2077
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,1,3763.25561523,2078
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,1,3009.86499023,2080
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,1,5421.95092773,2083
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,1,4971.71655273,2084
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,1,543.560302734,2087
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,1,3140.81811523,2089
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,1,1683.52905273,2090
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,1,1155.99780273,2091
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,1,5130.25561523,2093
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,1,2582.54467773,2095
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,1,4512.81811523,2096
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,1,2490.64624023,2097
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,1,5039.05249023,2098
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,1,4900.31811523,2099
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,1,4459.01342773,2100
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,2,270.526855469,1989
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,2,701.104980469,2003
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,2,898.628417969,2023
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,2,2481.18310547,2030
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,2,176.956542969,2033
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,2,168.597167969,2044
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,2,560.870605469,2046
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,2,1114.37841797,2049
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,2,1880.01904297,2055
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,2,3110.69873047,2074
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,2,795.292480469,2077
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,2,1360.84716797,2083
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,2,910.612792969,2084
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,2,1069.15185547,2093
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,2,451.714355469,2096
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,2,977.948730469,2098
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,2,839.214355469,2099
GD4,MetEir-ECEARTH_RACMO22E,Normandie,rcp45,2,397.909667969,2100
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,347.638427734,1997
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,2193.88842773,2011
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,1784.73999023,2015
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,2659.31811523,2018
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,3383.20092773,2020
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,2218.45092773,2021
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,3175.88061523,2024
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,1617.87280273,2026
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,2005.13842773,2027
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,5591.09936523,2030
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,73.1540527344,2031
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,68.6071777344,2036
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,124.349365234,2037
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,2301.61499023,2039
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,962.974365234,2040
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,3058.44311523,2041
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,929.700927734,2043
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,1997.31811523,2045
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,328.357177734,2046
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,4116.46655273,2048
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,3504.70092773,2049
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,407.146240234,2050
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,1214.02124023,2051
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,2374.53686523,2054
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,4274.36499023,2055
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,2242.88842773,2056
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,2762.84155273,2057
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,1975.49780273,2058
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,266.396240234,2059
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,4932.29467773,2061
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,7148.77124023,2062
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,5854.62280273,2063
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,3389.97436523,2065
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,4845.03686523,2066
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,4780.84155273,2068
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,1128.44311523,2069
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,980.239990234,2071
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,4640.38842773,2072
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,3024.30249023,2073
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,2760.06030273,2074
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,6794.77905273,2075
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,3045.23999023,2076
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,3707.20874023,2078
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,3295.13842773,2080
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,1464.66186523,2081
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,2152.02124023,2082
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,5335.31811523,2086
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,4683.34155273,2087
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,136.177490234,2089
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,2986.84936523,2091
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,262.982177734,2093
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,1526.06030273,2094
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,176.122802734,2095
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,2425.74780273,2096
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,1084.05249023,2097
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,1,5395.54467773,2098
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,2,1529.99560547,2030
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,2,55.3627929688,2048
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,2,213.261230469,2055
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,2,871.190917969,2061
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,2,3087.66748047,2062
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,2,1793.51904297,2063
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,2,783.933105469,2066
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,2,719.737792969,2068
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,2,579.284667969,2072
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,2,2733.67529297,2075
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,2,1274.21435547,2086
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,2,622.237792969,2087
GD4,MOHC-HadGEM2-ES_RCA4,Normandie,rcp45,2,1334.44091797,2098
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,1,1640.20092773,1980
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,1,2031.82592773,1981
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,1,1541.41186523,1985
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,1,886.693115234,2002
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,1,3025.00561523,2011
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,1,1839.81030273,2024
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,1,2759.38061523,2025
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,1,3160.97436523,2030
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,1,298.560302734,2031
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,1,3570.64624023,2034
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,1,729.997802734,2035
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,1,170.474365234,2036
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,1,3680.32592773,2037
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,1,3902.02124023,2038
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,1,1480.04467773,2039
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,1,1408.14624023,2042
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,1,2820.74780273,2043
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,1,2212.01342773,2050
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,1,4729.77124023,2053
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,1,2209.09936523,2055
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,1,452.458740234,2056
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,1,1028.31030273,2057
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,1,1398.52905273,2058
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,1,529.427490234,2060
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,1,50.5446777344,2062
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,1,1495.47436523,2063
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,1,2221.81030273,2065
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,1,1782.90405273,2067
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,1,1115.21655273,2071
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,1,1878.37280273,2072
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,1,3911.54467773,2074
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,1,1556.20092773,2075
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,1,177.122802734,2076
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,1,4109.56030273,2077
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,1,1301.56811523,2078
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,1,1411.84155273,2079
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,1,1560.91186523,2080
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,1,1738.90405273,2083
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,1,3973.49780273,2087
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,1,3875.56030273,2088
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,1,1933.61499023,2089
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,1,5281.17749023,2091
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,1,4051.95874023,2095
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,1,6591.45874023,2096
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,1,511.427490234,2097
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,1,2802.70874023,2098
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,1,5887.15405273,2099
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,1,6265.41186523,2100
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,2,668.667480469,2053
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,2,48.4565429688,2077
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,2,1220.07373047,2091
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,2,2530.35498047,2096
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,2,1826.05029297,2099
GD4,MPI-ESM-LR_CCLM4-8-17,Normandie,rcp45,2,2204.30810547,2100
GD4,OBS Safran,Auvergne et Rhône-Alpes,rcp45,1,3.19604492188,1982
GD4,OBS Safran,Auvergne et Rhône-Alpes,rcp45,1,2747.66479492,1994
GD4,OBS Safran,Auvergne et Rhône-Alpes,rcp45,1,1644.81323242,1997
GD4,OBS Safran,Auvergne et Rhône-Alpes,rcp45,1,2102.46948242,2000
GD4,OBS Safran,Auvergne et Rhône-Alpes,rcp45,1,4472.63354492,2002
GD4,OBS Safran,Auvergne et Rhône-Alpes,rcp45,1,512.313232422,2007
GD4,OBS Safran,Auvergne et Rhône-Alpes,rcp45,1,4090.91479492,2011
GD4,OBS Safran,Auvergne et Rhône-Alpes,rcp45,2,1163.11083984,2002
GD4,OBS Safran,Auvergne et Rhône-Alpes,rcp45,2,781.392089844,2011
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,9983.10229492,1973
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,1377.51635742,1974
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,3547.30541992,1988
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,227.047607422,1990
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,1337.14135742,1991
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,427.110107422,1992
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,1682.30541992,2000
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,914.766357422,2012
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,742.610107422,2013
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,673.078857422,2015
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,2102.36791992,2017
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,544.336669922,2018
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,2592.80541992,2019
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,4640.15698242,2021
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,576.305419922,2026
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,2371.66479492,2028
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,896.805419922,2029
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,3692.35229492,2031
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,2652.67260742,2034
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,977.125732422,2035
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,3927.58666992,2036
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,7207.52416992,2037
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,8119.39135742,2039
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,6747.05541992,2040
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,986.250732422,2041
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,260.133544922,2042
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,1194.32104492,2044
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,900.508544922,2045
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,5286.64135742,2047
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,5198.56323242,2049
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,4288.58666992,2052
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,2999.07104492,2053
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,2116.38354492,2054
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,14088.5007324,2055
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,397.078857422,2056
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,4555.27416992,2057
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,2821.80541992,2058
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,2065.87573242,2059
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,1908.52416992,2060
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,1584.89135742,2061
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,1918.15698242,2062
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,2937.23510742,2063
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,548.805419922,2064
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,474.891357422,2065
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,5600.14135742,2066
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,9633.18823242,2067
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,258.164794922,2068
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,1694.22729492,2070
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,3868.11010742,2071
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,2788.00073242,2072
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,645.680419922,2073
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,5227.70385742,2074
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,8578.14135742,2075
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Auvergne et Rhône-Alpes,rcp45,1,7769.89916992,2076
